3.410000000000000000e+02,5.910000000000000000e+02
3.420000000000000000e+02,5.920000000000000000e+02
3.430000000000000000e+02,5.930000000000000000e+02
3.440000000000000000e+02,5.940000000000000000e+02
3.450000000000000000e+02,5.950000000000000000e+02
3.460000000000000000e+02,5.960000000000000000e+02
3.470000000000000000e+02,5.970000000000000000e+02
3.480000000000000000e+02,5.980000000000000000e+02
3.490000000000000000e+02,5.990000000000000000e+02
3.500000000000000000e+02,6.000000000000000000e+02
