-3.999999999999985789e-01,-3.999999999999985789e-01
-3.999999999999985789e-01,-4.499999999999992895e-01
-3.999999999999985789e-01,-5.000000000000000000e-01
-3.999999999999985789e-01,-5.499999999999989342e-01
-3.999999999999985789e-01,-5.999999999999996447e-01
-3.999999999999985789e-01,-6.500000000000003553e-01
-3.999999999999985789e-01,-6.999999999999992895e-01
-3.999999999999985789e-01,-7.500000000000000000e-01
-3.999999999999985789e-01,-7.999999999999989342e-01
-3.999999999999985789e-01,-8.499999999999996447e-01
-3.999999999999985789e-01,-9.000000000000003553e-01
-3.999999999999985789e-01,-9.499999999999992895e-01
-3.999999999999985789e-01,-1.000000000000000000e+00
-3.999999999999985789e-01,-1.049999999999998934e+00
-3.999999999999985789e-01,-1.099999999999999645e+00
-3.999999999999985789e-01,-1.150000000000000355e+00
-3.999999999999985789e-01,-1.199999999999999289e+00
-3.999999999999985789e-01,-1.250000000000000000e+00
-3.999999999999985789e-01,-1.299999999999998934e+00
-3.999999999999985789e-01,-1.349999999999999645e+00
-3.999999999999985789e-01,-1.400000000000000355e+00
-3.999999999999985789e-01,-1.449999999999999289e+00
-3.999999999999985789e-01,-1.500000000000000000e+00
-3.999999999999985789e-01,-1.549999999999998934e+00
-3.999999999999985789e-01,-1.599999999999999645e+00
-3.999999999999985789e-01,-1.650000000000000355e+00
-3.999999999999985789e-01,-1.699999999999999289e+00
-3.999999999999985789e-01,-1.750000000000000000e+00
-3.999999999999985789e-01,-1.799999999999998934e+00
-3.999999999999985789e-01,-1.849999999999999645e+00
-3.999999999999985789e-01,-1.900000000000000355e+00
-3.999999999999985789e-01,-1.949999999999999289e+00
-3.999999999999985789e-01,-2.000000000000000000e+00
-3.999999999999985789e-01,-2.049999999999999822e+00
-3.999999999999985789e-01,-2.099999999999999645e+00
-3.999999999999985789e-01,-2.149999999999999467e+00
-3.999999999999985789e-01,-2.199999999999999289e+00
-3.999999999999985789e-01,-2.250000000000000000e+00
-3.999999999999985789e-01,-2.299999999999999822e+00
-3.999999999999985789e-01,-2.349999999999999645e+00
-3.999999999999985789e-01,-2.399999999999999467e+00
-3.999999999999985789e-01,-2.449999999999999289e+00
-3.999999999999985789e-01,-2.500000000000000000e+00
-3.999999999999985789e-01,-2.549999999999999822e+00
-3.999999999999985789e-01,-2.599999999999999645e+00
-3.999999999999985789e-01,-2.649999999999999467e+00
-3.999999999999985789e-01,-2.699999999999999289e+00
-3.999999999999985789e-01,-2.750000000000000000e+00
-3.999999999999985789e-01,-2.799999999999999822e+00
-3.999999999999985789e-01,-2.849999999999999645e+00
-4.499999999999992895e-01,-2.849999999999999645e+00
-4.499999999999992895e-01,-2.899999999999999467e+00
-5.000000000000000000e-01,-2.899999999999999467e+00
-5.499999999999989342e-01,-2.899999999999999467e+00
-5.499999999999989342e-01,-2.949999999999999289e+00
-5.999999999999996447e-01,-2.949999999999999289e+00
-6.500000000000003553e-01,-2.949999999999999289e+00
-6.500000000000003553e-01,-3.000000000000000000e+00
-6.999999999999992895e-01,-3.000000000000000000e+00
-7.500000000000000000e-01,-3.000000000000000000e+00
-7.500000000000000000e-01,-3.049999999999999822e+00
-7.999999999999989342e-01,-3.049999999999999822e+00
-7.999999999999989342e-01,-3.099999999999999645e+00
-8.499999999999996447e-01,-3.099999999999999645e+00
-9.000000000000003553e-01,-3.099999999999999645e+00
-9.000000000000003553e-01,-3.149999999999999467e+00
-9.499999999999992895e-01,-3.149999999999999467e+00
-1.000000000000000000e+00,-3.149999999999999467e+00
-1.049999999999998934e+00,-3.149999999999999467e+00
-1.099999999999999645e+00,-3.149999999999999467e+00
-1.150000000000000355e+00,-3.149999999999999467e+00
-1.150000000000000355e+00,-3.199999999999999289e+00
-1.150000000000000355e+00,-3.250000000000000000e+00
-1.199999999999999289e+00,-3.250000000000000000e+00
-1.250000000000000000e+00,-3.250000000000000000e+00
-1.299999999999998934e+00,-3.250000000000000000e+00
-1.349999999999999645e+00,-3.250000000000000000e+00
-1.400000000000000355e+00,-3.250000000000000000e+00
-1.449999999999999289e+00,-3.250000000000000000e+00
-1.500000000000000000e+00,-3.250000000000000000e+00
-1.549999999999998934e+00,-3.250000000000000000e+00
-1.599999999999999645e+00,-3.250000000000000000e+00
-1.650000000000000355e+00,-3.250000000000000000e+00
-1.699999999999999289e+00,-3.250000000000000000e+00
-1.750000000000000000e+00,-3.250000000000000000e+00
-1.799999999999998934e+00,-3.250000000000000000e+00
-1.849999999999999645e+00,-3.250000000000000000e+00
-1.900000000000000355e+00,-3.250000000000000000e+00
-1.949999999999999289e+00,-3.250000000000000000e+00
-2.000000000000000000e+00,-3.250000000000000000e+00
