time,x,y,z,w0,w1,w2,w3,vx,vy,vz,roll,pitch,yaw
0,-0.00205573904,5.17563399775e-05,0,-2.02676602541e-06,0.00158531794399,0.000382872975043,0.999998670085,-0.0623177905847,2.57429828074e-06,0.0,0,0,-0.000276820440054
0,-0.00463836915048,4.96768102766e-05,0,-2.00640784351e-06,0.00158553340611,0.000376474740557,0.999998672172,-0.0932142030033,1.50108378394e-06,0.0,0,0,-0.000422231492264
0,-0.00835965415644,4.66911032204e-05,0,-2.00497834475e-06,0.00158582966494,0.0003672804102,0.999998675122,-0.124601507685,3.28835220144e-08,0.0,0,0,-0.000563034819969
0,-0.0129735320706,4.30056984495e-05,0,-2.02564434446e-06,0.00158616259898,0.000355925194718,0.9999986787,-0.15381165039,-3.24936244274e-06,0.0,0,0,-0.000694340626326
0,-0.0185120207254,3.85874070264e-05,0,-2.04908319232e-06,0.00158652047337,0.000342308145582,0.999998682886,-0.180449132149,-9.2498624772e-06,0.0,0,0,-0.000818234873546
0,-0.0250638956135,3.34607319745e-05,0,-2.0689031361e-06,0.00158685224975,0.000326513192354,0.999998687642,-0.203314027,-1.43334685985e-05,0.0,0,0,-0.000905980433261
0,-0.0320626870313,2.82767927319e-05,0,-1.94700249118e-06,0.00158706709518,0.000310550531045,0.999998692385,-0.219184751057,-1.53050067887e-05,0.0,0,0,-0.000932720404915
0,-0.0393996221164,2.25018270802e-05,0,-7.90016193247e-06,0.00159624951614,0.000110664189679,0.999998719838,-0.223573517436,-6.66473473334e-05,0.0,0,0,-0.0239780495972
0,-0.0469667226881,1.95359485715e-05,0,-9.52999954677e-06,0.00160548892947,-0.00043701990815,0.999998615663,-0.222113095504,-0.000172598238332,0.0,0,0,-0.0361603981446
0,-0.0543084657886,3.00305706274e-05,0,-2.16114198721e-06,0.00158390234006,-0.00139123268958,0.999997777858,-0.22275580454,0.000124636179637,0.0,0,0,-0.0919841654178
0,-0.0616794829834,6.794320178e-05,0,5.57540729878e-06,0.00159996168811,-0.00376290055408,0.999991640301,-0.224829894637,4.29836632781e-05,0.0,0,0,-0.173994552934
0,-0.0694005796889,0.000144886145103,0,1.09614665949e-05,0.00158855375292,-0.00563630568373,0.999982854071,-0.232331427551,3.48726091187e-05,0.0,0,0,-0.0722575734782
0,-0.0772875470007,0.000240136559666,0,6.2969719178e-06,0.00159025842103,-0.00613578915625,0.999979911363,-0.243926736002,-6.03609962014e-05,0.0,0,0,-0.00150995393213
0,-0.0853419405175,0.000339031848316,0,7.51828436925e-06,0.00158630473251,-0.00615933179422,0.999979772902,-0.244268057638,8.16981207446e-06,0.0,0,0,-0.00141879153109
0,-0.093598118648,0.00044752472555,0,9.31913102704e-06,0.00158445829386,-0.00703249144034,0.999974016397,-0.242797488522,-8.17067952163e-06,0.0,0,0,-0.0553548217191
0,-0.102006724256,0.0005719612151,0,1.02048431268e-05,0.00158472526877,-0.00749895345851,0.999970626688,-0.260399526696,-3.5403818445e-05,0.0,0,0,-0.00298146532252
0,-0.11060409139,0.000701064716093,0,1.09181574365e-05,0.00158622238422,-0.00754805755378,0.999970254861,-0.26076664015,-6.0777362162e-06,0.0,0,0,-0.00293890917601
0,-0.119371373705,0.000848079332998,0,1.8261464488e-05,0.00158897954684,-0.00993576011492,0.999949376459,-0.251956920706,-1.5051822877e-05,0.0,0,0,-0.224439215136
0,-0.127686473859,0.0010527913789,0,2.05604742451e-05,0.00158942059781,-0.0150523217716,0.999885443903,-0.254765160805,-3.72658597626e-05,0.0,0,0,-0.349942206404
0,-0.136157141897,0.00135685866437,0,2.71618413971e-05,0.00159383879724,-0.0210553560435,0.999777040606,-0.257741986221,-0.000171561118478,0.0,0,0,-0.369447170939
0,-0.144729720835,0.0017774138232,0,4.28249200792e-05,0.00158601784685,-0.0277953012036,0.999612376846,-0.247168089356,0.000121278625503,0.0,0,0,-0.406100158536
0,-0.152937191113,0.00229265380479,0,4.16773436975e-05,0.00159459020363,-0.0349073642904,0.999389279242,-0.252160904913,-4.33918896931e-05,0.0,0,0,-0.458079712827
0,-0.1613194622,0.00294585931995,0,6.42237912848e-05,0.00159526413874,-0.0427670570643,0.999083795203,-0.255611588271,-4.11688094126e-05,0.0,0,0,-0.479539696239
0,-0.169715426103,0.00373205656627,0,7.15373656766e-05,0.00159088227153,-0.0493103246873,0.998782236454,-0.240963058406,2.06935678442e-05,0.0,0,0,-0.288784812534
0,-0.177839382648,0.00458170336388,0,8.41085832987e-05,0.00158365341569,-0.0546533332121,0.998504130255,-0.251550198052,-6.48394792167e-05,0.0,0,0,-0.319205737843
0,-0.186201535994,0.00554345691176,0,8.64074083721e-05,0.00159126092349,-0.0595615321149,0.998223363939,-0.257204729362,-4.15809168434e-05,0.0,0,0,-0.286671680427
0,-0.194772002277,0.00659995234101,0,9.34163386218e-05,0.00158536419453,-0.0619823960201,0.998075979311,-0.249381363468,-5.14426508857e-05,0.0,0,0,-0.0291325548249
0,-0.203197900807,0.00765775939593,0,9.94799411741e-05,0.00158500099,-0.062953878114,0.998015173785,-0.259758455506,2.44752319426e-06,0.0,0,0,-0.0706082890143
0,-0.211702833816,0.00874488424272,0,0.000103878558028,0.00158644681878,-0.0641002917454,0.997942195217,-0.259905081008,-1.02984347955e-05,0.0,0,0,-0.0686321668484
0,-0.220176049021,0.00985544107278,0,0.0001130896248,0.00159275130446,-0.0668228573482,0.997763577252,-0.242576364423,-6.29607330701e-05,0.0,0,0,-0.214769319609
0,-0.22814898248,0.0109616850409,0,0.000110913526101,0.00158211267918,-0.0703690491524,0.997519764987,-0.243973256405,0.000230728648592,0.0,0,0,-0.212294105278
0,-0.236126097265,0.0121232382967,0,0.000114331976285,0.00158006459037,-0.0738870040013,0.997265361358,-0.245618394894,7.35686894254e-05,0.0,0,0,-0.222950855809
0,-0.244424136178,0.0133808305706,0,0.000117499518911,0.00158351494982,-0.0758099461198,0.997121021112,-0.243162204546,-6.30649436985e-05,0.0,0,0,-0.0493710917095
0,-0.252552245253,0.0146324731117,0,0.00011632124177,0.00158619986536,-0.077114131195,0.997021003394,-0.254799119943,-3.51814937563e-05,0.0,0,0,-0.11972942204
0,-0.260972959259,0.015963205994,0,0.000118959418032,0.00159211113757,-0.0794855894749,0.996834736602,-0.259043207612,-4.19190085798e-05,0.0,0,0,-0.149161121864
0,-0.269584117665,0.0173746337599,0,0.000133484492256,0.00157348011031,-0.0825353551644,0.996586886072,-0.254445960904,0.000137395177221,0.0,0,0,-0.196140506942
0,-0.278062320251,0.0188259297558,0,0.000126144136737,0.00159603310614,-0.0873025048689,0.996180560646,-0.266459823145,-8.12273375232e-05,0.0,0,0,-0.369331729082
0,-0.286688183786,0.0204049378367,0,0.000146586647607,0.00157999806936,-0.0935463521191,0.995613661077,-0.264131890733,-1.40347520347e-05,0.0,0,0,-0.392565621665
0,-0.295223034907,0.0220776334192,0,0.000154432523824,0.0015772024626,-0.0991244892301,0.995073778279,-0.248286423452,2.75219348832e-05,0.0,0,0,-0.277226853816
0,-0.303367753126,0.0237631073969,0,0.000158646935252,0.00158715303756,-0.104724122091,0.994500032191,-0.256477277658,-5.32788420159e-05,0.0,0,0,-0.37541684942
0,-0.311640376961,0.0255795920383,0,0.000179471590009,0.00158745133184,-0.110869048251,0.99383373958,-0.256080414343,-7.74081832977e-05,0.0,0,0,-0.370307831691
0,-0.320000608862,0.0275246764374,0,0.000184183470831,0.00157738068314,-0.117317921575,0.993093139249,-0.250757442919,2.1582224696e-05,0.0,0,0,-0.372993560007
0,-0.327873411597,0.0294647695711,0,0.000193096089351,0.00157280378411,-0.123383362741,0.992357815912,-0.242276825387,1.4164097234e-05,0.0,0,0,-0.346984786063
0,-0.335609432829,0.031467900082,0,0.000207676060152,0.00157721402863,-0.129034901102,0.991638776755,-0.24240153749,2.19549010177e-05,0.0,0,0,-0.345536049559
0,-0.343612725143,0.0336216580313,0,0.000208168289304,0.00157119784476,-0.132031935223,0.99124419599,-0.241832454559,-2.41815358723e-05,0.0,0,0,-0.0458095897678
0,-0.351676361632,0.035813971681,0,0.000208935119457,0.00157172100846,-0.132608620212,0.99116721086,-0.257671538606,-1.26343861286e-05,0.0,0,0,-0.034409191324
0,-0.359948737084,0.0380746687335,0,0.000208511550874,0.0015732897646,-0.133392172191,0.991062061468,-0.260231156009,-7.38661104958e-06,0.0,0,0,-0.0485597396776
0,-0.368409445611,0.0404129208551,0,0.000209936085885,0.00157710924512,-0.135717705807,0.990746270739,-0.256630152855,-3.14495129725e-05,0.0,0,0,-0.158506712936
0,-0.376649032017,0.0427380761219,0,0.000212640350736,0.00158185631007,-0.138479254967,0.990364048448,-0.259695562664,-3.48054243973e-05,0.0,0,0,-0.170346203343
0,-0.384885957353,0.0451117128854,0,0.000219326989215,0.00158289014508,-0.141277116481,0.989968798858,-0.259916456393,-6.63298058307e-05,0.0,0,0,-0.1714469214
0,-0.393228743975,0.0475617113355,0,0.000222959941535,0.00156856119955,-0.142893865262,0.989736749431,-0.251510146909,0.000249372043951,0.0,0,0,-0.0397733147675
0,-0.40115308305,0.0499029048997,0,0.000231160968377,0.00157286266102,-0.143123858336,0.989703508048,-0.251683599956,4.77941699238e-05,0.0,0,0,0.00230113775808
0,-0.409216151722,0.0522846913599,0,0.000222404773587,0.00157858838958,-0.142628583153,0.989774997594,-0.257829654647,0.000124356686974,0.0,0,0,0.0601038847275
0,-0.41742867295,0.0546979707069,0,0.000224047309126,0.00156877202319,-0.142650416154,0.989771866406,-0.246648117068,7.82947605367e-05,0.0,0,0,-0.0677430193721
0,-0.425315317177,0.0570326243951,0,0.000224022810799,0.00156922657407,-0.144034510799,0.989571395626,-0.2524156561,2.86645722627e-05,0.0,0,0,-0.106236126488
0,-0.433414271285,0.0594608246573,0,0.000234354098816,0.00157288137746,-0.146187179836,0.989255669468,-0.258004861275,1.96770885695e-05,0.0,0,0,-0.142027808102
0,-0.441817510892,0.0620079118565,0,0.000231867122569,0.00156922123266,-0.146547136733,0.989202416342,-0.258211887527,2.99716153502e-05,0.0,0,0,0.0116255396396
0,-0.450018508616,0.0644922493151,0,0.000230733866092,0.00156820538396,-0.146494204137,0.989210258564,-0.259952601112,1.20684523332e-05,0.0,0,0,0.00299205276582
0,-0.458236229402,0.0669805352177,0,0.000230093654222,0.00156868637393,-0.146445354058,0.989217491028,-0.260415786839,4.55344774944e-06,0.0,0,0,0.00322383617111
0,-0.466667682931,0.0695446100161,0,0.000230934773702,0.00157233470113,-0.148065056192,0.988976346314,-0.258314583588,-3.26194849915e-05,0.0,0,0,-0.118296168411
0,-0.47486598858,0.0720736353728,0,0.000233116473034,0.0015771089924,-0.150098861887,0.988669707255,-0.26018823874,-3.86106543971e-05,0.0,0,0,-0.125619039476
0,-0.483062356303,0.0746385023323,0,0.000238499560758,0.00158001085807,-0.152163016695,0.988354118236,-0.260350213495,-7.47749689845e-05,0.0,0,0,-0.126919014896
0,-0.491410795338,0.0772861505562,0,0.000247898537505,0.00157539848028,-0.153002308242,0.988224544493,-0.255038036338,9.05826794638e-05,0.0,0,0,0.00655991312862
0,-0.499467501912,0.0798464117045,0,0.000242215755285,0.00158342094261,-0.153118033393,0.988206608944,-0.256347347013,0.000174197390872,0.0,0,0,-0.00489896502042
0,-0.507567289874,0.0824190933965,0,0.000239078773051,0.00158172223541,-0.152906525335,0.988239361443,-0.25810753506,-3.50181782038e-05,0.0,0,0,0.0284123615326
0,-0.515790677003,0.08502799374,0,0.00024281530491,0.00157139458704,-0.15341601621,0.98816041093,-0.251489303825,8.83722752135e-05,0.0,0,0,-0.0795385734112
0,-0.523807481953,0.0875930820242,0,0.000250871693352,0.00157703044174,-0.154996932399,0.987913660694,-0.257986155782,3.7505054121e-05,0.0,0,0,-0.11486038479
0,-0.531909160153,0.0902174112933,0,0.000250017142044,0.00156902581966,-0.156849711035,0.987621204611,-0.25820444299,2.18211182623e-05,0.0,0,0,-0.113531935502
0,-0.540257634675,0.0929404151543,0,0.000247377383273,0.00156713908889,-0.156537983499,0.987670665051,-0.25836880955,2.91789060843e-05,0.0,0,0,0.0617473770924
0,-0.548415010965,0.0955851551267,0,0.000245443343438,0.00156572198891,-0.155656116175,0.98781003324,-0.260147430362,2.12292766689e-05,0.0,0,0,0.0540512426233
0,-0.556593712212,0.0982204322651,0,0.000243528107085,0.0015657216024,-0.15477288164,0.987948806527,-0.260615541339,1.44362252648e-05,0.0,0,0,0.0543615134998
0,-0.56503324733,0.100927802653,0,0.000242093060732,0.00156881089629,-0.154373054596,0.988011356331,-0.260867315293,3.72766864574e-05,0.0,0,0,0.0224570803916
0,-0.573236921086,0.103553195598,0,0.000240717194289,0.00157315967222,-0.154012959216,0.98806754608,-0.261105241912,3.41048233401e-05,0.0,0,0,0.0214218981626
0,-0.581444604235,0.106173452557,0,0.000240437006271,0.00157811133005,-0.153680204844,0.988119348254,-0.261015180668,3.4259166809e-05,0.0,0,0,0.0194838683492
0,-0.589905515097,0.108863741671,0,0.000239107203133,0.00158161241651,-0.1529330872,0.98823525143,-0.261112243148,-4.01760798588e-05,0.0,0,0,0.0455117476893
0,-0.598102596437,0.111456614177,0,0.000240314282892,0.00158216435033,-0.152225896631,0.988344431562,-0.259860204212,4.08546697473e-05,0.0,0,0,0.0408426913649
0,-0.606266165104,0.114025626898,0,0.000241161738324,0.00158112191867,-0.151504885612,0.988455214732,-0.258682857446,3.67323174989e-05,0.0,0,0,0.0476603142101
0,-0.614735331325,0.116671047773,0,0.000236985154843,0.0015669155415,-0.149539112921,0.988754540986,-0.263163965538,4.26021354052e-05,0.0,0,0,0.196142638181
0,-0.623002127061,0.119194112296,0,0.00023488254157,0.00157876194258,-0.145477178222,0.989360320084,-0.260736316906,5.22912585285e-05,0.0,0,0,0.263461478738
0,-0.631263788157,0.121637916949,0,0.000226673052599,0.00157506239614,-0.141174959192,0.98998338304,-0.261231586728,2.79585511668e-05,0.0,0,0,0.264092815034
0,-0.639823438457,0.124080092813,0,0.000216505597189,0.00157291511311,-0.135841981957,0.990729244043,-0.262181212906,2.76802858817e-05,0.0,0,0,0.32166539323
0,-0.648175661264,0.126365693638,0,0.000206217378137,0.0015729075344,-0.130576902884,0.99143691472,-0.262615851867,1.68997999281e-05,0.0,0,0,0.322301533913
0,-0.656565994896,0.128565736607,0,0.000195897198776,0.00157527743195,-0.12529867057,0.992117797078,-0.26307176301,6.85512187983e-06,0.0,0,0,0.322884793994
0,-0.665238044573,0.130729745785,0,0.000182540878631,0.00158030786857,-0.118651639354,0.992934669444,-0.263208054256,-5.09297596292e-06,0.0,0,0,0.402808888324
0,-0.673693824989,0.132716526171,0,0.000175437114369,0.00157544745004,-0.111500569322,0.993763105689,-0.264123059283,8.74387939819e-05,0.0,0,0,0.442941453799
0,-0.682187679472,0.134582406866,0,0.000158018904436,0.00158756225598,-0.104311821695,0.994543361815,-0.262471426049,9.59441754359e-05,0.0,0,0,0.430391604454
0,-0.691062536696,0.136405701704,0,0.000155326237003,0.00157923067528,-0.0988754764914,0.995098548915,-0.266507190201,7.11177971444e-05,0.0,0,0,0.247459624725
0,-0.699550334597,0.138072400476,0,0.000145171693057,0.00158878133208,-0.0947199433371,0.995502680576,-0.261799631124,2.38683338648e-05,0.0,0,0,0.253891576977
0,-0.70804443043,0.139666834681,0,0.000142412888114,0.00158434655559,-0.0905352612049,0.995891980108,-0.261999511128,4.34382098679e-05,0.0,0,0,0.255578205935
0,-0.716664909021,0.141219669775,0,0.000138488673002,0.00158063176383,-0.0880185586687,0.99611757125,-0.256529933941,0.000111902502219,0.0,0,0,0.0943069511014
0,-0.725101998617,0.142709517403,0,0.000136976744391,0.00158138108367,-0.0861723201877,0.996278982868,-0.259845342119,0.000128114327664,0.0,0,0,0.116156763914
0,-0.733530139907,0.144162235047,0,0.000140325871466,0.00158995743858,-0.0841619257497,0.996450812935,-0.259540705265,-4.63442405004e-05,0.0,0,0,0.120337132686
0,-0.742213450442,0.145624432906,0,0.000135020194292,0.0015865791391,-0.0827097683881,0.996572405172,-0.260077475121,-2.0547625669e-05,0.0,0,0,0.0779567302336
0,-0.750685672956,0.147028214598,0,0.000130735571541,0.00158601289087,-0.0814226227786,0.996678395457,-0.260478349828,1.61742847697e-05,0.0,0,0,0.0778618699759
0,-0.759171798133,0.148412853048,0,0.000124878077896,0.0015867237378,-0.0801526835877,0.996781327086,-0.260612687164,1.01827514717e-05,0.0,0,0,0.0765213874497
0,-0.767918652097,0.149817833117,0,0.000118441344507,0.00159086378362,-0.078882545736,0.996882640586,-0.260425784842,5.42156687528e-05,0.0,0,0,0.0730041167356
0,-0.776398275061,0.151159257149,0,0.000114367295064,0.00159305227273,-0.0777294404795,0.996973210867,-0.259878781518,4.55858599502e-05,0.0,0,0,0.067276898357
0,-0.784867858423,0.152478585135,0,0.000112971397397,0.0015918082188,-0.0766531433294,0.99705654253,-0.259733454805,-3.33244593001e-05,0.0,0,0,0.0640036213923
0,-0.79359740614,0.153817139785,0,0.000113891297285,0.00158802926742,-0.0755029972716,0.997144303797,-0.259809064801,-2.40108813993e-05,0.0,0,0,0.0668751298854
0,-0.802081800644,0.15509918842,0,0.000114127766048,0.00158647595527,-0.0744017868037,0.997227077545,-0.260284432507,1.51445866319e-05,0.0,0,0,0.0673514129151
0,-0.810582503713,0.15636489821,0,0.000115475376755,0.00158504604737,-0.0732870921439,0.997309619135,-0.260570357525,8.81791381123e-06,0.0,0,0,0.0681526084107
0,-0.819349641849,0.157649634399,0,0.000116285398367,0.00158581644921,-0.072112025079,0.997395271446,-0.260639453414,1.25623097129e-05,0.0,0,0,0.0707604264527
0,-0.827858654678,0.158876611367,0,0.00011603423677,0.0015879550967,-0.070901035933,0.997482084069,-0.260239761783,4.56657368794e-05,0.0,0,0,0.0773174538109
0,-0.83633854268,0.16007733862,0,0.000115706972834,0.00159067371983,-0.0695109149816,0.997579916131,-0.258899211593,8.48239983652e-05,0.0,0,0,0.0901266846168
0,-0.845133286843,0.161286043947,0,0.000108401125742,0.00159013383279,-0.0667260404473,0.997770061312,-0.260444053805,-1.99096167502e-05,0.0,0,0,0.18622304296
0,-0.853681938011,0.162406766013,0,0.000102995733506,0.00159204019284,-0.0636672364275,0.997969908267,-0.261386098846,-8.02833767655e-06,0.0,0,0,0.185816838448
0,-0.862239470344,0.163476155448,0,9.47790859835e-05,0.00159093756369,-0.0606213556464,0.998159561981,-0.261251329166,3.91567300868e-05,0.0,0,0,0.1836795078
0,-0.870906693888,0.164501053875,0,8.77409970957e-05,0.001585261199,-0.0562361992706,0.998416230407,-0.254462741197,8.84111944814e-05,0.0,0,0,0.281223097894
0,-0.879237531835,0.165403858934,0,8.14779432254e-05,0.00158256650619,-0.0515154997586,0.998670937862,-0.254985743897,-7.13994785617e-06,0.0,0,0,0.293462800261
0,-0.887709926478,0.166236569225,0,6.71579909441e-05,0.00159139305472,-0.0463685254631,0.998923131579,-0.260775219978,1.13699792649e-05,0.0,0,0,0.329376323346
0,-0.896557529162,0.167016486523,0,6.08908002567e-05,0.00158878773798,-0.0417376860492,0.999127338035,-0.261618440174,2.52892798767e-05,0.0,0,0,0.267893526703
0,-0.905171102628,0.167698706049,0,5.67952551655e-05,0.00158540622037,-0.0373150893312,0.999302290285,-0.26204958789,3.60311951236e-05,0.0,0,0,0.268565150829
0,-0.913805678876,0.168305911164,0,5.11224569639e-05,0.00158505840087,-0.0328817504266,0.999457990846,-0.262526140987,3.54943684641e-05,0.0,0,0,0.269159938717
0,-0.92273089567,0.168847681329,0,4.46277418486e-05,0.00158707169077,-0.0277412459355,0.999613876697,-0.263280056059,2.20092238043e-05,0.0,0,0,0.305160605785
0,-0.931413047094,0.169284975147,0,3.71428519491e-05,0.00159005051931,-0.0226911532619,0.999741257488,-0.263555434654,6.18980779473e-06,0.0,0,0,0.307205216811
0,-0.940105565251,0.169634116958,0,2.82742360718e-05,0.00159368514085,-0.0176093952586,0.999843672064,-0.263629732515,-2.32607908371e-06,0.0,0,0,0.308527048448
0,-0.949066938241,0.169899849508,0,1.94944611642e-05,0.00159622566551,-0.0119984530199,0.999926741721,-0.263317877247,2.31712853206e-05,0.0,0,0,0.331464569361
0,-0.957748288217,0.170072636342,0,8.86821186849e-06,0.00159833718795,-0.00655310593116,0.999977250762,-0.262583778393,0.000955958933497,0.0,0,0,0.328054142064
0,-0.96636549092,0.170167486201,0,-1.91851585027e-06,0.00160315619188,-0.00120596229397,0.999997987769,-0.260218749948,-0.000186053707434,0.0,0,0,0.321333883848
0,-0.975230198757,0.170140748954,0,-1.10674076064e-05,0.00160244143046,0.00376424725299,0.999991631216,-0.261048836249,7.69929407994e-06,0.0,0,0,0.287854754682
0,-0.983843167856,0.17003477138,0,-1.58094874638e-05,0.00159439383574,0.00851451922416,0.999962479606,-0.261091563963,3.77648840286e-05,0.0,0,0,0.288309449856
0,-0.992462640362,0.16984672869,0,-2.231936429e-05,0.00158913071359,0.0132815316922,0.999910533539,-0.261440623572,3.45919307769e-05,0.0,0,0,0.28922877542
0,-1.00135216081,0.169567848435,0,-2.97018444754e-05,0.00158586979177,0.018026608814,0.999836249348,-0.2617887967,2.60430150281e-05,0.0,0,0,0.279124433175
0,-1.00999171988,0.169215702549,0,-3.73313562201e-05,0.00158447952714,0.0226357850308,0.999742521486,-0.262239674087,1.75566018396e-05,0.0,0,0,0.279725160066
0,-1.01864246619,0.16878277709,0,-4.53061267246e-05,0.00158462765978,0.0272539254801,0.999627285766,-0.262691790636,7.92146098504e-06,0.0,0,0,0.280267180603
0,-1.02755004665,0.168260128517,0,-5.29153449856e-05,0.00158678199347,0.0311199480837,0.999514396172,-0.262584285847,-5.74000358313e-06,0.0,0,0,0.223244685825
0,-1.03619845557,0.167687799023,0,-5.88912967146e-05,0.00158832438055,0.0347881110346,0.999393446591,-0.262681234229,-8.30468684926e-06,0.0,0,0,0.221541203953
0,-1.04484068039,0.16705289857,0,-6.41314319239e-05,0.00159169394112,0.0384132898911,0.999260667472,-0.262378013123,3.57054833626e-05,0.0,0,0,0.217703701036
0,-1.05356597741,0.166348953847,0,-7.33333576552e-05,0.00158561945522,0.0430457568577,0.999071840885,-0.25298056494,0.000372987640133,0.0,0,0,0.317493713411
0,-1.06201769133,0.165575383852,0,-7.53953764517e-05,0.00158968208877,0.0477714460856,0.998857024887,-0.259880102425,9.96249579225e-06,0.0,0,0,0.287760171889
0,-1.07060435764,0.164708484881,0,-8.8374421544e-05,0.0015943696798,0.0527189901403,0.998608110449,-0.262301880562,8.20157413981e-05,0.0,0,0,0.303473919664
0,-1.07950052465,0.163719637766,0,-8.72223857202e-05,0.00159921461308,0.0582347903506,0.998301629818,-0.263321887522,-1.94302113026e-06,0.0,0,0,0.32959705594
0,-1.08810273622,0.162663520918,0,-9.88845539056e-05,0.00158915144531,0.0637834172798,0.997962494536,-0.261769238057,3.26796068911e-05,0.0,0,0,0.344781360209
0,-1.09667678789,0.16151251295,0,-0.000105870153521,0.00159091102786,0.0694416853271,0.997584738322,-0.262287732211,2.2252366107e-05,0.0,0,0,0.344724428054
0,-1.10551165814,0.160218710236,0,-0.000118289615413,0.00158682938814,0.0757583568161,0.997124936682,-0.262801223166,2.05665856581e-05,0.0,0,0,0.37524886837
0,-1.11408206189,0.158853102912,0,-0.000130796279228,0.00158472966633,0.0819396558549,0.996636023994,-0.263134143378,1.00366976514e-05,0.0,0,0,0.376119705924
0,-1.122641602,0.157380206976,0,-0.000143528693173,0.00158345331077,0.0881098380181,0.99610949625,-0.263208256251,4.09412197077e-05,0.0,0,0,0.374513823744
0,-1.13142774648,0.155761859676,0,-0.0001532179976,0.00158333854815,0.093633070226,0.99560550306,-0.26214178872,0.00013350272153,0.0,0,0,0.316700306254
0,-1.13989379528,0.154111960162,0,-0.000166274133407,0.00158682634533,0.0987355959247,0.995112424017,-0.260361592361,8.28007254799e-05,0.0,0,0,0.303251830238
0,-1.14831380868,0.152378782974,0,-0.0001778210359,0.00158909762946,0.103721945103,0.994605047872,-0.261229460213,3.38089183374e-05,0.0,0,0,0.307590190113
0,-1.15700779389,0.15049412965,0,-0.000182237773715,0.00158361171653,0.109292519025,0.994008352203,-0.262265119881,3.64841629615e-05,0.0,0,0,0.332871428112
0,-1.16545058542,0.1485654347,0,-0.000185493794428,0.00157822779172,0.114754497027,0.993392611308,-0.26262614472,2.86447598664e-05,0.0,0,0,0.333384076385
0,-1.17388560316,0.146540969643,0,-0.000190986149323,0.00157664569955,0.120224352968,0.992745477283,-0.263066770695,3.48526380267e-05,0.0,0,0,0.334369722194
0,-1.18256367853,0.14435461477,0,-0.000198325069354,0.00157648039469,0.125891044293,0.992042801669,-0.263337315896,2.52113843942e-05,0.0,0,0,0.337129806801
0,-1.19096909401,0.142135317513,0,-0.000207263272364,0.0015764278392,0.131430026837,0.991324175012,-0.263531483981,1.42152620467e-05,0.0,0,0,0.339829836843
0,-1.19935418804,0.139821406435,0,-0.000217018785207,0.00157768231709,0.137007856484,0.990568680649,-0.263633179602,6.83171816106e-05,0.0,0,0,0.342303726887
0,-1.20793951752,0.137346969596,0,-0.000226700936208,0.00157898426766,0.142660569816,0.989770386118,-0.26237747386,7.22683437871e-05,0.0,0,0,0.337892187003
0,-1.21622591606,0.134857159406,0,-0.000230425349972,0.00158652830961,0.148152426786,0.988963239089,-0.262510763984,1.90281471026e-05,0.0,0,0,0.331047487766
0,-1.22447768206,0.132281753495,0,-0.000248208469138,0.00158081195122,0.153510968835,0.988145648107,-0.26100720562,6.50759535295e-05,0.0,0,0,0.322795670777
0,-1.23284866495,0.129561233253,0,-0.000258166321976,0.00157703660547,0.159420151324,0.987209532803,-0.259654878507,1.56267236717e-05,0.0,0,0,0.362768995869
0,-1.24101152533,0.12679775506,0,-0.00027034847667,0.0015736799038,0.165470793893,0.986213398211,-0.261899441873,3.59041880748e-05,0.0,0,0,0.375401541072
0,-1.24916762546,0.1239244778,0,-0.000275960888957,0.0015655803342,0.171578256965,0.985169211121,-0.262218551713,3.91894301997e-05,0.0,0,0,0.375815710109
0,-1.25752114577,0.120880689852,0,-0.000280003222759,0.00156114313307,0.175293347083,0.984514970378,-0.262171963866,3.52533728908e-05,0.0,0,0,0.155888788882
0,-1.2656118332,0.117873410133,0,-0.000285014642798,0.00155886114456,0.178744970999,0.983894163038,-0.261685046597,2.02949348735e-05,0.0,0,0,0.218102627762
0,-1.27369163637,0.114803462749,0,-0.000290615547939,0.00155807082752,0.182289437984,0.98324363652,-0.262145021864,7.12786937807e-06,0.0,0,0,0.218706449714
0,-1.2820530128,0.11154922563,0,-0.000298385484294,0.00155873766384,0.18668233087,0.98241904941,-0.264472400631,-6.06039536449e-06,0.0,0,0,0.266953174547
0,-1.29013706994,0.10831158687,0,-0.000308732718215,0.00156093020679,0.191886280306,0.981415876992,-0.263814430531,-8.84110587104e-06,0.0,0,0,0.327265212585
0,-1.29818191623,0.104988169157,0,-0.00031661775158,0.0015615665917,0.197167564211,0.980368508718,-0.263660003145,6.25084668227e-06,0.0,0,0,0.325332200204
0,-1.30641630339,0.101480268456,0,-0.000326189387977,0.00156376797702,0.202739538482,0.979231396436,-0.26276096184,-3.42069882064e-06,0.0,0,0,0.331974524952
0,-1.31431901251,0.0980108843457,0,-0.000339058507724,0.00156542703115,0.207994441032,0.978128696531,-0.261057857748,-9.01370999903e-05,0.0,0,0,0.325322779802
0,-1.32219146226,0.0944542446323,0,-0.000344621910855,0.00156374991277,0.213343609037,0.97697591598,-0.262084058595,6.60597036769e-05,0.0,0,0,0.333780203485
0,-1.33005369731,0.0908012542463,0,-0.000350347721153,0.00154976676234,0.217919164073,0.975965528802,-0.250022428959,0.000104776498938,0.0,0,0,0.252745815108
